study_name,scenario,seed,protocol,protocol_label,node_count,area_size,initial_energy,tx_energy,rx_energy,fs_energy,mp_energy,aggregation_energy,packet_size_bits,control_packet_bits,cluster_head_ratio,radio_range_factor,round_budget,sink_x,sink_y,scenario_name,severity_threshold_normal_max,severity_threshold_warning_max,pdr_denominator,delay_definition,aoi_definition,sensing_schedule,topology_seed,traffic_seed,simulation_seed,cluster_head_rule,join_rule,uses_prediction,uses_aoi_term,uses_suppression,uses_priority_scheduler,priority_scoring_enabled,suppression_description
ablation,hazardous_spike,19,full_tcn_ppa_leach,TCN-PPA-LEACH,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1053,2057,19,energy_priority_distance,cost_based_priority_join,True,True,True,True,True,routine_packets_only
ablation,hazardous_spike,19,no_tcn_prediction,No Prediction,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1053,2057,19,energy_priority_distance,cost_based_priority_join,False,True,True,True,True,routine_packets_only
ablation,hazardous_spike,19,no_aoi_term,No AoI,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1053,2057,19,energy_priority_distance,cost_based_priority_join,True,False,True,True,True,routine_packets_only
ablation,hazardous_spike,19,no_suppression,No Suppression,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1053,2057,19,energy_priority_distance,cost_based_priority_join,True,True,False,True,True,disabled
ablation,hazardous_spike,19,no_priority_scheduler,No Priority Scheduler,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1053,2057,19,energy_priority_distance,cost_based_priority_join,True,True,True,False,True,routine_packets_only
ablation,hotspot_heavy,19,full_tcn_ppa_leach,TCN-PPA-LEACH,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1070,2076,19,energy_priority_distance,cost_based_priority_join,True,True,True,True,True,routine_packets_only
ablation,hotspot_heavy,19,no_tcn_prediction,No Prediction,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1070,2076,19,energy_priority_distance,cost_based_priority_join,False,True,True,True,True,routine_packets_only
ablation,hotspot_heavy,19,no_aoi_term,No AoI,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1070,2076,19,energy_priority_distance,cost_based_priority_join,True,False,True,True,True,routine_packets_only
ablation,hotspot_heavy,19,no_suppression,No Suppression,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1070,2076,19,energy_priority_distance,cost_based_priority_join,True,True,False,True,True,disabled
ablation,hotspot_heavy,19,no_priority_scheduler,No Priority Scheduler,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1070,2076,19,energy_priority_distance,cost_based_priority_join,True,True,True,False,True,routine_packets_only
ablation,rising_warning,23,full_tcn_ppa_leach,TCN-PPA-LEACH,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1040,2042,23,energy_priority_distance,cost_based_priority_join,True,True,True,True,True,routine_packets_only
ablation,rising_warning,23,no_tcn_prediction,No Prediction,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1040,2042,23,energy_priority_distance,cost_based_priority_join,False,True,True,True,True,routine_packets_only
ablation,rising_warning,23,no_aoi_term,No AoI,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1040,2042,23,energy_priority_distance,cost_based_priority_join,True,False,True,True,True,routine_packets_only
ablation,rising_warning,23,no_suppression,No Suppression,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1040,2042,23,energy_priority_distance,cost_based_priority_join,True,True,False,True,True,disabled
ablation,rising_warning,23,no_priority_scheduler,No Priority Scheduler,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1040,2042,23,energy_priority_distance,cost_based_priority_join,True,True,True,False,True,routine_packets_only
ablation,hazardous_spike,23,full_tcn_ppa_leach,TCN-PPA-LEACH,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1057,2061,23,energy_priority_distance,cost_based_priority_join,True,True,True,True,True,routine_packets_only
ablation,hazardous_spike,23,no_tcn_prediction,No Prediction,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1057,2061,23,energy_priority_distance,cost_based_priority_join,False,True,True,True,True,routine_packets_only
ablation,hazardous_spike,23,no_aoi_term,No AoI,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1057,2061,23,energy_priority_distance,cost_based_priority_join,True,False,True,True,True,routine_packets_only
ablation,hazardous_spike,23,no_suppression,No Suppression,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1057,2061,23,energy_priority_distance,cost_based_priority_join,True,True,False,True,True,disabled
ablation,hazardous_spike,23,no_priority_scheduler,No Priority Scheduler,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1057,2061,23,energy_priority_distance,cost_based_priority_join,True,True,True,False,True,routine_packets_only
ablation,hotspot_heavy,23,full_tcn_ppa_leach,TCN-PPA-LEACH,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1074,2080,23,energy_priority_distance,cost_based_priority_join,True,True,True,True,True,routine_packets_only
ablation,hotspot_heavy,23,no_tcn_prediction,No Prediction,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1074,2080,23,energy_priority_distance,cost_based_priority_join,False,True,True,True,True,routine_packets_only
ablation,hotspot_heavy,23,no_aoi_term,No AoI,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1074,2080,23,energy_priority_distance,cost_based_priority_join,True,False,True,True,True,routine_packets_only
ablation,hotspot_heavy,23,no_suppression,No Suppression,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1074,2080,23,energy_priority_distance,cost_based_priority_join,True,True,False,True,True,disabled
ablation,hotspot_heavy,23,no_priority_scheduler,No Priority Scheduler,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1074,2080,23,energy_priority_distance,cost_based_priority_join,True,True,True,False,True,routine_packets_only
ablation,rising_warning,29,full_tcn_ppa_leach,TCN-PPA-LEACH,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1046,2048,29,energy_priority_distance,cost_based_priority_join,True,True,True,True,True,routine_packets_only
ablation,rising_warning,29,no_tcn_prediction,No Prediction,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1046,2048,29,energy_priority_distance,cost_based_priority_join,False,True,True,True,True,routine_packets_only
ablation,rising_warning,29,no_aoi_term,No AoI,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1046,2048,29,energy_priority_distance,cost_based_priority_join,True,False,True,True,True,routine_packets_only
ablation,rising_warning,29,no_suppression,No Suppression,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1046,2048,29,energy_priority_distance,cost_based_priority_join,True,True,False,True,True,disabled
ablation,rising_warning,29,no_priority_scheduler,No Priority Scheduler,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1046,2048,29,energy_priority_distance,cost_based_priority_join,True,True,True,False,True,routine_packets_only
ablation,hazardous_spike,29,full_tcn_ppa_leach,TCN-PPA-LEACH,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1063,2067,29,energy_priority_distance,cost_based_priority_join,True,True,True,True,True,routine_packets_only
ablation,hazardous_spike,29,no_tcn_prediction,No Prediction,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1063,2067,29,energy_priority_distance,cost_based_priority_join,False,True,True,True,True,routine_packets_only
ablation,hazardous_spike,29,no_aoi_term,No AoI,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1063,2067,29,energy_priority_distance,cost_based_priority_join,True,False,True,True,True,routine_packets_only
ablation,hazardous_spike,29,no_suppression,No Suppression,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1063,2067,29,energy_priority_distance,cost_based_priority_join,True,True,False,True,True,disabled
ablation,hazardous_spike,29,no_priority_scheduler,No Priority Scheduler,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1063,2067,29,energy_priority_distance,cost_based_priority_join,True,True,True,False,True,routine_packets_only
ablation,hotspot_heavy,29,full_tcn_ppa_leach,TCN-PPA-LEACH,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1080,2086,29,energy_priority_distance,cost_based_priority_join,True,True,True,True,True,routine_packets_only
ablation,hotspot_heavy,29,no_tcn_prediction,No Prediction,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1080,2086,29,energy_priority_distance,cost_based_priority_join,False,True,True,True,True,routine_packets_only
ablation,hotspot_heavy,29,no_aoi_term,No AoI,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1080,2086,29,energy_priority_distance,cost_based_priority_join,True,False,True,True,True,routine_packets_only
ablation,hotspot_heavy,29,no_suppression,No Suppression,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1080,2086,29,energy_priority_distance,cost_based_priority_join,True,True,False,True,True,disabled
ablation,hotspot_heavy,29,no_priority_scheduler,No Priority Scheduler,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1080,2086,29,energy_priority_distance,cost_based_priority_join,True,True,True,False,True,routine_packets_only
ablation,rising_warning,31,full_tcn_ppa_leach,TCN-PPA-LEACH,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1048,2050,31,energy_priority_distance,cost_based_priority_join,True,True,True,True,True,routine_packets_only
ablation,rising_warning,31,no_tcn_prediction,No Prediction,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1048,2050,31,energy_priority_distance,cost_based_priority_join,False,True,True,True,True,routine_packets_only
ablation,rising_warning,31,no_aoi_term,No AoI,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1048,2050,31,energy_priority_distance,cost_based_priority_join,True,False,True,True,True,routine_packets_only
ablation,rising_warning,31,no_suppression,No Suppression,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1048,2050,31,energy_priority_distance,cost_based_priority_join,True,True,False,True,True,disabled
ablation,rising_warning,31,no_priority_scheduler,No Priority Scheduler,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1048,2050,31,energy_priority_distance,cost_based_priority_join,True,True,True,False,True,routine_packets_only
ablation,hazardous_spike,31,full_tcn_ppa_leach,TCN-PPA-LEACH,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1065,2069,31,energy_priority_distance,cost_based_priority_join,True,True,True,True,True,routine_packets_only
ablation,hazardous_spike,31,no_tcn_prediction,No Prediction,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1065,2069,31,energy_priority_distance,cost_based_priority_join,False,True,True,True,True,routine_packets_only
ablation,hazardous_spike,31,no_aoi_term,No AoI,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1065,2069,31,energy_priority_distance,cost_based_priority_join,True,False,True,True,True,routine_packets_only
ablation,hazardous_spike,31,no_suppression,No Suppression,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1065,2069,31,energy_priority_distance,cost_based_priority_join,True,True,False,True,True,disabled
ablation,hazardous_spike,31,no_priority_scheduler,No Priority Scheduler,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1065,2069,31,energy_priority_distance,cost_based_priority_join,True,True,True,False,True,routine_packets_only
ablation,hotspot_heavy,31,full_tcn_ppa_leach,TCN-PPA-LEACH,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1082,2088,31,energy_priority_distance,cost_based_priority_join,True,True,True,True,True,routine_packets_only
ablation,hotspot_heavy,31,no_tcn_prediction,No Prediction,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1082,2088,31,energy_priority_distance,cost_based_priority_join,False,True,True,True,True,routine_packets_only
ablation,hotspot_heavy,31,no_aoi_term,No AoI,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1082,2088,31,energy_priority_distance,cost_based_priority_join,True,False,True,True,True,routine_packets_only
ablation,hotspot_heavy,31,no_suppression,No Suppression,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1082,2088,31,energy_priority_distance,cost_based_priority_join,True,True,False,True,True,disabled
ablation,hotspot_heavy,31,no_priority_scheduler,No Priority Scheduler,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1082,2088,31,energy_priority_distance,cost_based_priority_join,True,True,True,False,True,routine_packets_only
ablation,rising_warning,37,full_tcn_ppa_leach,TCN-PPA-LEACH,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1054,2056,37,energy_priority_distance,cost_based_priority_join,True,True,True,True,True,routine_packets_only
ablation,rising_warning,37,no_tcn_prediction,No Prediction,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1054,2056,37,energy_priority_distance,cost_based_priority_join,False,True,True,True,True,routine_packets_only
ablation,rising_warning,37,no_aoi_term,No AoI,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1054,2056,37,energy_priority_distance,cost_based_priority_join,True,False,True,True,True,routine_packets_only
ablation,rising_warning,37,no_suppression,No Suppression,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1054,2056,37,energy_priority_distance,cost_based_priority_join,True,True,False,True,True,disabled
ablation,rising_warning,37,no_priority_scheduler,No Priority Scheduler,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,rising_warning,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1054,2056,37,energy_priority_distance,cost_based_priority_join,True,True,True,False,True,routine_packets_only
ablation,hazardous_spike,37,full_tcn_ppa_leach,TCN-PPA-LEACH,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1071,2075,37,energy_priority_distance,cost_based_priority_join,True,True,True,True,True,routine_packets_only
ablation,hazardous_spike,37,no_tcn_prediction,No Prediction,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1071,2075,37,energy_priority_distance,cost_based_priority_join,False,True,True,True,True,routine_packets_only
ablation,hazardous_spike,37,no_aoi_term,No AoI,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1071,2075,37,energy_priority_distance,cost_based_priority_join,True,False,True,True,True,routine_packets_only
ablation,hazardous_spike,37,no_suppression,No Suppression,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1071,2075,37,energy_priority_distance,cost_based_priority_join,True,True,False,True,True,disabled
ablation,hazardous_spike,37,no_priority_scheduler,No Priority Scheduler,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hazardous_spike,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1071,2075,37,energy_priority_distance,cost_based_priority_join,True,True,True,False,True,routine_packets_only
ablation,hotspot_heavy,37,full_tcn_ppa_leach,TCN-PPA-LEACH,36,100.0,0.09,5e-08,5e-08,1e-11,1.3e-15,5e-09,4000,200,0.12,0.45,260,50.0,50.0,hotspot_heavy,50.0,100.0,raw_packets_generated,hop_count_to_sink,increment_per_round_reset_on_successful_delivery,one_sample_per_alive_node_per_round,1088,2094,37,energy_priority_distance,cost_based_priority_join,True,True,True,True,True,routine_packets_only
